Title,Image URL,Description
Rebus (2024),https://es.web.img3.acsta.net/c_310_420/img/52/ff/52ff5b0c2ce253f3bbe8bcff629e55e7.jpg,"El detective John Rebus, de la policía de Edimburgo, enfrenta una crisis personal y profesional tras su separación, el distanciamiento de su hija y un grave altercado con un mafioso local que lo ha dejado en la mira de sus superiores."
NCIS: Los Ángeles,https://es.web.img3.acsta.net/c_310_420/pictures/14/02/24/12/48/407211.jpg,
El padrino de Harlem,https://es.web.img3.acsta.net/c_310_420/pictures/19/08/20/09/43/1428134.jpg,
Ley y Orden: crimen organizado,https://es.web.img3.acsta.net/c_310_420/pictures/21/10/22/10/01/0723051.jpg,
Castle,https://es.web.img2.acsta.net/c_310_420/pictures/14/02/24/13/38/392567.jpg,
Homeland,https://es.web.img3.acsta.net/c_310_420/pictures/18/01/10/17/27/2242227.jpg,
Grimm,https://es.web.img2.acsta.net/c_310_420/pictures/14/03/24/13/51/311910.jpg,
Profesor T (2021),https://es.web.img3.acsta.net/c_310_420/pictures/21/07/01/14/02/4064951.jpg,
Caso cerrado,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/83/39/96/19688956.jpg,"Un equipo especial de la policía recupera para su investigación casos que en su día quedaron sin resolver y que ahora, gracias a nuevas pruebas que salen a la luz y de la última tecnología, tienen la posibilidad de ser resueltos."
Braquo,https://es.web.img2.acsta.net/c_310_420/medias/nmedia/18/85/26/27/19799129.jpg,
CSI: Nueva York,https://es.web.img3.acsta.net/c_310_420/pictures/14/02/27/11/20/294273.jpg,"Tras el éxito de 'CSI: Las Vegas' y su primera secuela en Miami, le llega el turno a la gran manzana. 'CSI: Nueva York' es el segundo 'spin-off' -y último hasta la fecha- de la popular serie de investigación científica de crímenes. Al igual que las anteriores, la secuela con más rascacielos nos llega también de manos de Anthony E. Zuiker y Carol Mendelshon."
FBI: Internacional,https://es.web.img3.acsta.net/c_310_420/pictures/21/09/02/15/25/3498005.jpg,
Boardwalk Empire,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/80/17/48/19544489.jpg,
Ley y orden,https://es.web.img3.acsta.net/c_310_420/pictures/19/09/10/18/52/3171710.jpg,
